STREET_NAME,LAT,LNG
SHA TAU KOK ROAD - MA MEI HA,22.5162375,114.1711327
SHA TAU KOK ROAD - SHEK CHUNG AU,22.540619399999997,114.2152045
SHA TAU KOK ROAD - WO HANG,22.527893,114.19508359999999
SHA TIN CENTRE STREET,22.381155800000002,114.18780729999999
SHA TIN ROAD,22.382193700000002,114.2009415
SHA TIN STATION CIRCUIT,22.383614,114.187748
SHA TIN TAU ROAD,22.3278655,114.1916544
SHA TIN WAI ROAD,22.3786211,114.20414209999998
SHA TSUI PATH,22.3811474,114.27216240000001
SHA TSUI ROAD,22.3710229,114.1144075
SHAM TSENG INTERCHANGE,22.3580478,114.0817139
SHAM TSZ STREET,22.3655858,114.06318259999999
SHAN HA ROAD,22.43895,114.01599270000001
SHAN LIU ROAD,22.474109600000002,114.22093059999999
SHAN MEI STREET,22.3975455,114.19266329999999
SHATIN HEIGHTS ROAD (NOT USE),,
SHATIN PASS ROAD,22.3543948,114.20302659999999
SHEK KIN STREET,22.3669225,114.13682800000001
SHEK LAU TUNG STREET,22.398000800000002,114.1954965
SHEK LI STREET,22.3661673,114.1405676
SHEK MAN PATH,22.3649149,114.1360368
SHEK PAI STREET,22.364793600000002,114.1401419
SHEK PAI TAU ROAD,22.400946899999997,113.97022849999999
SHEK PUI STREET,22.3642411,114.1363507
SHEK TAU STREET,22.366860199999998,114.12336770000002
SHEK WAI KOK ROAD,22.3753937,114.12408059999998
SHEK YAM ROAD,22.3697501,114.13938970000001
SHEK YI ROAD,22.368314899999998,114.13953559999999
SHEK YING PATH,22.3647862,114.13617420000001
SHEUNG KOK STREET,22.3681516,114.1272396
SHING CHUEN ROAD,22.3762555,114.1821881
SHING FONG STREET,22.3596322,114.1274689
SHING FUK STREET,22.359182399999998,114.12167009999999
SHING HING STREET,22.3763449,114.18113629999999
SHING HO ROAD,22.3696191,114.1125481
SHING MUN ROAD,22.3743968,114.12584199999999
SHING WAN ROAD,22.3765829,114.181844
SHIU WO STREET,22.3720443,114.1176537
SHROPSHIRE ROAD,22.429842,114.10665120000002
SHUI CHE KWUN STREET,22.444988199999997,114.0308098
SHUI CHONG STREET,22.3319421,114.16571699999999
SHUI CHUEN AU STREET,22.374337399999998,114.1957503
SHUI PIN WAI ROAD,22.4450388,114.01888819999999
SHUN FONG STREET,22.3599337,114.126856
SHUNG TAK STREET,22.4478849,114.16466329999999
SIU LAM ROAD,22.3695377,114.01482730000001
SIU LEK YUEN ROAD,22.383362100000003,114.2098305
SO KWUN WAT ROAD,22.3755986,113.99941580000001
SHA TIN RURAL COMMITTEE ROAD,22.3837729,114.1908538
STAFFORDSHIRE AVENUE,22.4306777,114.10562
SUI ON STREET,22.449091100000004,114.16357250000001
SUI WO ROAD,22.393860800000002,114.19097749999999
SUTHERLAND AVENUE,22.287533399999997,114.14586090000002
SWEET GUM ROAD,22.4826075,114.0458625
SZE PEI SQUARE,22.3698871,114.11756299999999
TA CHUEN PING STREET,22.3680585,114.137009
TAI CHUNG KIU ROAD,22.3848367,114.1982107
TAI CHUNG ROAD,22.372666100000004,114.110399
TAI FONG STREET,22.3452389,114.1968475
TAI FUNG STREET,22.2862845,114.21818959999999
TAI HA STREET,22.369425,114.1236878
TAI HING STREET,22.402525699999998,113.96985179999999
TAI HO ROAD,22.370690399999997,114.11345370000001
TAI HO ROAD NORTH,22.373523600000002,114.1175548
TAI KIU ROAD,22.446610800000002,114.0274182
TAI KWONG LANE,22.447021399999997,114.16728549999999
TAI LAM CHUNG ROAD,22.3674158,114.0222084
TAI LEE STREET,22.4465068,114.0296239
TAI LIN PAI ROAD,22.361098199999997,114.132989
TAI LOONG STREET,22.3652461,114.1380074
TAI MING LANE,22.4474148,114.16767820000001
TAI MO SHAN ROAD,22.410945,114.1191706
TAI PA STREET,22.371297199999997,114.11140159999998
TAI PAK TIN STREET,22.369679,114.1405703
TAI PEI SQUARE,22.370486899999996,114.11663370000001
TAI PEI TAU PATH,22.4440155,114.02490630000001
TAI PO ROAD F,22.3708315,114.1739716
TAI PO ROAD - MA LIU SHUI,22.4149046,114.2065584
TAI PO ROAD - PIPER'S HILL,22.349313199999997,114.153636
TAI PO ROAD - SHA TIN,22.3915113,114.1972192
TAI PO ROAD - SHA TIN HEIGHTS,22.3915113,114.1972192
TAI PO ROAD - TAI WAI,22.3773562,114.18083419999999
TAI PO ROAD - TAI PO KAU,22.4326522,114.1883895
TAI PO ROAD - TAI WO,22.4563433,114.1523112
TAI PO ROAD - YUEN CHAU TSAI,22.4450961,114.1762527
TAI PO TAI WO ROAD,22.451076800000003,114.16617340000002
TAI SHU HA ROAD EAST,22.4325183,114.03157809999999
TAI TONG ROAD,22.4313766,114.02850729999999
TAI UK STREET,22.369995499999998,114.11490520000001
TAI WAI ROAD,22.3751814,114.1777865
TAI WING LANE,22.447400100000003,114.1667733
TAI WO HAU ROAD,22.3670021,114.1271781
TAI YUEN STREET,22.275319800000002,114.17331829999999
TAK CHING COURT,22.3953515,113.97500120000001
TAK HAU STREET,22.387486600000003,114.1949043
TAK KEI STREET,22.387544899999998,114.20413190000001
TAK LEE STREET,22.3874582,114.203057
TAK LUNG STREET,22.334602,114.19715659999999
TAK TAI PATH,22.3692633,114.12335300000001
TAK WAH STREET,22.369255399999997,114.1188035
TAK WING STREET,22.3871759,114.2018081
TAK YIP STREET,22.4512878,114.0309791
TAM KON PO STREET,22.3821794,114.190003
TAN KWAI TSUEN ROAD,22.429384699999996,113.998779
TANG UK STREET,22.355258499999998,114.1314568
TAT YAN SQUARE,22.3970317,113.97674920000001
TEXACO INTERCHANGE,22.3633912,114.1172794
TEXACO ROAD,22.366581,114.1212771
TEXACO ROAD NORTH,22.372086399999997,114.12323319999999
THIRD STREET,22.2857079,114.14053490000002
TIN HA ROAD,22.4388027,113.9916744
TIN HAU ROAD,22.391267199999998,113.9714324
TIN SAM STREET,22.3680613,114.177121
TING FUNG STREET,22.345235,114.19758
TING KOK ROAD,22.4600033,114.2009489
TING KWOK STREET,22.371898,114.12503170000001
TUEN MUN HEUNG SZE WUI ROAD,22.3915443,113.97536000000001
TO FUNG SHAN ROAD,22.381813600000005,114.1837274
TOLO HIGHWAY F (NOT USE),,
TOLO HIGHWAY (TOLO HARBOUR),,
TOLO HIGHWAY TP,22.4087158,114.21156289999999
TSENG CHOI STREET,22.4024101,113.9776213
TSING CHIU STREET,22.3098278,114.1867592
TSING CHUK SQUARE,22.3457479,114.1905199
TSING CHUNG STREET,22.2874503,114.14123870000002
TSING FA PATH,22.3646433,114.0001385
TSING FAI STREET,22.350477899999998,114.2012247
TSING FOOK STREET,22.3141247,114.18883329999998
TSING HOI CIRCUIT,22.3878458,113.9787863
TSING SHAN SQUARE (NOT USE),,
TSING LEUNG STREET,22.3664966,113.9944213
TSING LO STREET,22.3550421,114.10395190000001
TSING LOK SQUARE,22.445235,114.0279997
TSING LUN ROAD,22.411179100000002,113.97648259999998
TSING MAN PATH,22.3649149,114.1360368
(NOT USE - 2443),,
TSING NGAR STREET,38.8749461,115.45492639999999
TSING PAN STREET,22.236672,113.95217209999998
TSING PING STREET,22.3680585,114.137009
TSING SHAN SQUARE,22.4444826,114.0349637
TSING SHING PATH,22.493446300000002,114.12458500000001
TSING SIN STREET,22.3856943,113.98008590000002
TSING TAK STREET,22.323579199999998,114.18757930000001
TSING TIN CIRCUIT,22.4051857,113.97276740000001
TSING TSUI STREET,22.3687908,114.1316787
TSING TUNG PATH,22.4402497,114.0268375
TSING WAN PATH,22.3345087,114.11155409999999
TSING WING CIRCUIT,22.460767800000003,114.0009008
TSING WO PATH,22.354160999999998,114.1095164
TSING WU SQUARE,22.3885247,113.97881399999999
TSING WU STREET,22.476206100000002,114.2362902
TSING WUI STREET,22.3878261,113.9799739
TSING WUN ROAD,22.3909488,113.96741170000001
TSING YAT PATH,22.370323499999998,114.0788909
TSING YEUNG CIRCUIT,22.3997631,113.969923
TSING YI BRIDGE,22.3511503,114.0733443
TSING YI MAIN STREET,22.3483375,114.05660290000002
TSING YI ROAD,22.3409422,114.10687109999999
TSING YIN STREET,22.398461800000003,113.97463119999999
TSING YUEN STREET,22.4491603,114.16494080000001
TSO KUNG SQUARE,22.373076100000002,114.11157759999999
TSO KUNG STREET,22.373036,114.11210790000001
TSUEN FU STREET,22.3687961,114.12194540000002
TSUEN HING PATH,22.3723967,114.11556850000001
TSUEN KAM INTERCHANGE,22.375525800000002,114.11997849999999
TSUEN KING CIRCUIT,22.378402899999998,114.10700159999999
TSUEN KWAI STREET,22.3690599,114.1221142
TSUEN LOK STREET,22.3695857,114.12041869999999
TSUEN NAM ROAD,22.335002199999998,114.17058229999999
TSUEN WAH STREET,22.3687918,114.1212166
TSUEN WAN MARKET STREET,22.3709128,114.11867109999999
TSUEN WAN ROAD,22.362579999999998,114.1180254
TSUEN WING STREET,22.368223399999998,114.1211888
TSUN FU STREET,22.505281,114.12752379999999
TSUN WEN ROAD,22.4023825,113.97275570000001
TSUNG PAK ROAD,22.501014,114.117414
TSUNG TAU HA ROAD,22.3991544,114.19504520000001
TSZ TIN TSUEN ROAD,22.4527689,114.00911289999999
TUEN FAT ROAD,22.392348000000002,113.97753600000001
TUEN HING ROAD,22.3903515,113.97804
TUEN LEE STREET,22.3913131,113.9786453
TUEN MUN ROAD,22.3658256,114.0469068
TUEN SHING STREET,22.392397,113.9777304
TUNG CHEONG STREET,22.3278578,114.16174769999999
TUNG CHI STREET,22.370655,114.1390706
TUNG FAT SQUARE,22.448442,114.16897890000001
TUNG LO WAN HILL ROAD,22.380673100000003,114.1806951
TUNG LOK STREET,22.445235,114.0279997
TUNG MAU SQUARE,22.449021899999998,114.1676442
TUNG SAU SQUARE,22.448822500000002,114.16811170000001
TUNG TSZ ROAD,22.4691089,114.20541659999999
TSING YI HEUNG SZE WUI ROAD,22.3501932,114.10884250000001
WA LAI PATH,22.326134699999997,114.1640351
WA TAI ROAD,22.3472699,114.13269740000001
WAH KING HILL ROAD,22.3523806,114.1366469
WAH SING STREET,22.3636272,114.1348129
WAH YIU ROAD,22.3518006,114.1310508
WAH YUEN DRIVE,22.349841,114.13626540000001
WAI KEK STREET,22.364905,114.138874
WAI TSUEN ROAD,22.373934,114.1211687
WAI YAN STREET,22.448598899999997,114.1658184
WAI YI STREET,22.4476733,114.16554409999999
WAN KING PATH,22.3809579,114.271999
WAN TAU KOK LANE,22.446182699999998,114.16944309999998
WAN TAU SQUARE,22.4469452,114.16802479999998
WAN TAU STREET,22.446448999999998,114.167775
WANG CHAU ROAD,22.447239,114.1749381
WANG FAT PATH,22.4422942,114.0302834
WANG FU STREET,22.4605979,114.0287878
WANG LEE STREET,22.460926999999998,114.02724440000001
WANG LOK STREET,22.4558629,114.03074199999999
WANG LUNG STREET,22.370491100000002,114.11603570000001
WANG POK STREET,22.3826985,114.1905821
WANG TAT ROAD,22.4468534,114.0203601
WANG TAU KAI,22.325841600000004,114.2149132
WANG WO TSAI STREET,22.3669717,114.119276
WANG YIP STREET EAST,22.449098,114.02947069999999
WANG YIP STREET SOUTH,22.448034,114.0277916
WANG YIP STREET WEST,22.4504106,114.0283897
WILTSHIRE ROAD,22.3332717,114.18030949999999
WING CHO STREET,22.345493100000002,114.13014550000001
WING CHONG STREET,22.3584353,114.11876170000001
WING FONG ROAD,22.360831,114.12707569999999
WING FUNG STREET,22.2766467,114.16822590000001
WING HAU STREET,22.357656100000003,114.11745900000001
WING KEI ROAD,22.361856699999997,114.1193473
WING KIN ROAD,22.358912,114.1191257
WING LAP STREET,22.3578081,114.11806509999998
WING SHANG STREET,22.308097399999998,114.1701078
WING SHUN STREET,22.36063,114.11508400000001
WING YIP STREET,22.3067425,114.2229827
WO CHE STREET,22.386149300000003,114.1929274
WO FUNG STREET,22.4987168,114.14256370000001
WO HEUNG STREET,22.396599,114.1979098
WO HOP SHEK ROAD,22.4794374,114.14619679999998
WO LIU HANG ROAD,22.39677,114.196266
WO LUNG STREET,22.499056,114.14218500000001
WO PING PATH,22.3960902,113.97550079999999
WO SHEUNG TUN STREET,22.398080800000002,114.1886578
WO SHING STREET,22.3970448,114.19745420000001
WO SHUI STREET,22.3975583,114.19782350000001
WO TAI STREET,22.500080399999998,114.14267450000001
WO TIK STREET,22.3698255,114.1144232
WO TONG TSUI STREET,22.3687908,114.1316787
WO YI HOP ROAD,22.3729533,114.13638619999999
WONG CHU ROAD,22.385817000000003,113.97227659999999
WONG CHUK YEUNG STREET,22.3983391,114.1895148
WOOLWICH AVENUE,22.428272,114.10645900000002
WU KAU TANG ROAD,22.508709399999997,114.2392605
WU KING ROAD,22.3754768,113.966105
WU SHAN ROAD,22.377543499999998,113.9670237
WUN TUNG STREET,22.3731615,114.11617700000001
YAN CHAI STREET,22.284658,114.03954270000001
YAN CHING CIRCUIT,22.3956951,113.97533729999999
YAN FONG STREET,22.3427701,114.20826059999999
YAN HING STREET,22.448856,114.16420900000001
YAN OI TONG CIRCUIT,22.3958562,113.97710900000001
YAN WO LANE,22.448491399999998,114.1640365
YAT SAN STREET,22.444081699999998,114.03026750000001
YAU MA HOM ROAD,22.3714449,114.13312520000001
YAU SAN STREET,22.4431155,114.03110459999999
YAU SHIN STREET,22.4424823,114.0446929
YEUNG UK ROAD,22.367594399999998,114.1164491
YI CHUN STREET,22.380753100000003,114.2714425
YI PEI CHUN ROAD,22.3787812,114.12729479999999
YI PEI SQUARE,22.3693426,114.1159434
YI SHING SQUARE,22.3802799,114.1959413
YING CHOI STREET,22.3207433,114.1858815
YIP SHING STREET,22.36091,114.13486999999999
YIU WAI STREET,22.3761246,114.1966628
YIU WING LANE,22.368912100000003,114.1329504
YIU WING STREET,22.3691543,114.13220190000001
SOUTH LAGUNA STREET,22.304929,114.228026
YUEN LONG PAU CHEUNG SQUARE,22.445555499999998,114.02943190000002
YU WING PATH,22.441767600000002,114.025906
YUE PIU STREET,22.317277100000002,114.22857490000001
YUEN CHAU KOK ROAD,22.381387300000004,114.1983662
YUEN CHEONG LANE,22.454173899999997,114.1679017
YUEN HONG STREET,22.383719,114.208828
YUEN KONG AU STREET,22.5454435,114.22312140000001
YUEN LONG HONG LOK ROAD,22.4437475,114.0272868
YUEN LONG NEW STREET,22.443422899999998,114.02933390000001
YUEN LONG ON HING STREET,22.442543399999998,114.0243808
YUEN LONG ON LOK ROAD,22.4473726,114.0290737
YUEN LONG ON NING ROAD,22.4460935,114.0259355
YUEN LONG TAI CHEUNG STREET,22.4460674,114.03133829999999
YUEN LONG TAI HANG STREET,22.446252899999998,114.0300236
YUEN LONG TAI YUK ROAD,22.441453699999997,114.0221672
YUEN LONG TUNG TAI STREET,22.4463325,114.03045320000001
YUEN ON STREET,22.3828712,114.20659440000001
YUEN TUN CIRCUIT,22.3707468,114.1121228
YUEN WO ROAD,22.3873031,114.195978
YUNG YUEN ROAD,22.4472208,114.01365349999999
ALDRICH BAY ROAD,22.279748,114.22738670000001
DEEP WATER BAY DRIVE,22.2531326,114.1835355
FU TSUI STREET,22.262183,114.23897020000001
JUSTICE DRIVE,22.2767585,114.1659118
KORNHILL ROAD,22.284539600000002,114.2170679
KWAI TSUI STREET,22.2625702,114.2388013
LEE MAN ROAD,22.243679399999998,114.15235859999999
TUNG HEI ROAD,22.280969600000002,114.230195
WESTERN FIRE SERVICES STREET,22.2890904,114.14829830000001
CHUI CHUK STREET,22.3458198,114.1891
CHUK YEUNG ROAD,22.3919948,114.2741645
GRANVILLE SQUARE,22.300310800000002,114.1753331
HONG NIN PATH,22.379275699999997,114.2679491
HONG TIN ROAD,22.4394171,113.99902150000001
HONG TING PATH,22.3790808,114.2675146
HONG TSUEN ROAD,22.3787148,114.2679687
KAM CHUK LANE,22.343412,114.187816
LAM FOOK STREET,22.3225442,114.2102508
NGAN CHI PATH,22.3147297,114.18887109999999
PIK WAN ROAD,22.305220000000002,114.23843799999999
PO TSZ LANE,22.3463135,114.19954399999999
SAI KUNG TAI STREET,22.3792793,114.27071540000001
SAI KUNG YEE KUK STREET,22.3808311,114.27125729999999
SCIENCE MUSEUM PATH,22.301375399999998,114.17923880000001
TONG MI ROAD,22.321517899999996,114.16565990000002
TSUI HING STREET,22.33645,114.1527065
WA FUK STREET,22.3750174,114.2733409
WA FUN STREET,22.375382600000002,114.27325890000002
WA YUNG ROAD,22.3755632,114.2737116
WAH CHI PATH,22.334511199999998,114.20848909999998
WAI MAN ROAD,22.385394199999997,114.27538510000001
WANG CHIN STREET,22.3233432,114.20460290000001
WANG KEE STREET,22.323063100000002,114.2055048
WING CHUK STREET,22.3282927,114.1651162
WO HONG PATH,22.3212822,114.2254175
CHEUNG CHAU CHURCH ROAD,22.2096563,114.02978449999999
CHEUNG CHAU HOSPITAL ROAD,22.2079448,114.0307793
CHEUNG CHAU SPORTS ROAD,22.2068262,114.03314650000002
KAT HING BACK STREET,22.257308399999996,113.86244440000002
KAT HING STREET,22.254725399999998,113.86297490000001
NGAN KWONG WAN ROAD,22.2657854,113.99792520000001
SUN KI STREET,22.2552908,113.8659646
TAI O MARKET STREET,22.2540245,113.8621
TAI O TAI PING STREET,22.284212600000004,114.1488007
TAI O WING ON STREET,22.2537483,113.8630485
TAI SAN BACK STREET,22.2069896,114.0295405
TAI SAN STREET,22.2068402,114.0291753
TUNG WAN TAU ROAD,22.2709029,113.999344
CHEONG SHING PATH,22.3401957,114.19121399999999
CHEUNG HANG ROAD,22.343257100000002,114.14267949999999
CHEUNG HO STREET,22.2814397,114.2219372
CHEUNG YUEN ROAD,22.3488139,114.14663700000001
CHIK TAI LANE,22.3725025,114.1762565
CHIU TAM PATH,22.3787021,114.1102884
CHUN YIN SQUARE,22.447076000000003,114.02334779999998
CHUNG SING PATH,22.443642999999998,114.02590330000001
FOOK HING COURT,22.2778365,114.1936547
FOOK YAT PATH,22.4458283,114.0275832
FU HANG ROAD,22.248062,114.1658116
FU TIN LANE,22.369138500000002,114.1775325
FUK LOI LANE,22.374608,114.11248529999999
FUNG CHI ROAD,22.4486233,114.0213429
FUNG SHEK STREET,22.372816699999998,114.18790630000001
FUNG SHUE WO ROAD,22.352935000000002,114.106677
FUNG YAU STREET SOUTH,22.441718899999998,114.0343304
HA KO TAN STREET,22.3506196,114.10676129999999
HANG HONG STREET,22.420171399999997,114.2294287
HANG SHING STREET,22.3160122,114.2649757
HANG SHUN STREET,22.405307,114.22310300000001
HANG TAK STREET,22.4074845,114.2229096
HI LEE PATH,22.4452017,114.0256044
HIN TAI STREET,22.3625906,114.1764496
HIN TIN STREET,22.311030399999996,114.23736540000002
HIN WO LANE,22.36621,114.17498
HOI TAK STREET,22.3720705,114.10908909999998
ISLAND HOUSE LANE,22.4469155,114.17653059999999
KAK TIN STREET,22.367805800000003,114.18272590000001
KAM CHEUNG SQUARE,22.441779399999998,114.02641100000001
KAM FAI PATH,22.442545499999998,114.0263275
KIN KWOK STREET,22.398343399999998,113.97205259999998
KIN TAT STREET,22.3360087,114.1732325
LAI YAN LANE,22.384063,114.19248190000002
LONG PING ROAD,22.4495029,114.02097309999999
LUEN YICK STREET,22.4974975,114.14188689999999
MA FUNG LING ROAD,22.440375600000003,114.0132541
MA ON SHAN ROAD,22.4130195,114.225821
MAN HOP PATH,22.4448636,114.0232906
MEI WO CIRCUIT,22.3940766,114.18827730000001
ON CHUEN STREET,22.496995000000002,114.1457176
ON FUK STREET,22.299526699999998,114.1740539
ON KUI STREET,22.4980864,114.14586820000001
ON LOK MUN STREET,22.4982663,114.14514740000001
ON MAN SQUARE,22.4535551,114.166954
ON TAT SQUARE,22.445355600000003,114.0246752
PIK TIN STREET,22.3777734,114.1724663
PING CHEONG PATH,22.4468143,114.0228726
PING FAI PATH,22.4470418,114.02252079999998
PING HONG LANE,22.4399845,114.0118959
PING LOK PATH,22.443665,114.0233088
PING SHAN LANE,22.442084899999998,114.0126801
PO FAI PATH,22.4468825,114.02563
PO FUNG TERRACE,22.3239246,114.25637009999998
PO LEI STREET,22.3707591,114.1381274
PO LOK SQUARE,22.3165949,114.2221926
PO SHU LANE,22.4540876,114.15399120000001
SAI SHAN ROAD,22.2846294,114.14844690000001
SAN WING STREET,22.3360025,114.1955045
SHA TIN HEIGHTS ROAD,22.370186,114.1706195
SHEK WU HUI OLD STREET,,
SHEUNG KO TAN STREET,22.3511757,114.1057682
SHING TIN STREET,22.3676326,114.13970859999999
SHUI CHE SQUARE,22.444988199999997,114.0308098
SIU HONG ROAD,22.4142204,113.9784063
SUI FUNG LANE,22.3967935,114.19318059999999
TAI WO SERVICE ROAD EAST,22.4789238,114.1549033
TAK PO STREET,22.3297418,114.1661135
TAT FAI PATH,22.441485399999998,114.0263133
TAT YIP LANE,22.4004346,114.19163229999998
TOWN PARK ROAD NORTH,22.4419464,114.02014720000001
TOWN PARK ROAD SOUTH,22.439959100000003,114.01872069999999
TSING CHIN STREET,22.348533800000002,114.1005871
TSING CHUI PATH,22.402973199999998,113.9783709
TSING HO SQUARE,22.388248899999997,113.9791784
TSING KWAI PATH,22.4023135,113.9783399
TSING LING PATH,22.3664966,113.9944213
TSING LUK STREET,22.3550421,114.10395190000001
TSING MIN PATH,22.4039172,113.9787621
TSING SAN PATH,22.4086283,113.97480859999999
TSING SUM STREET,22.3527684,114.1012522
TSING TO PATH,22.4012478,113.97769879999998
TSING YIP STREET,22.3550649,114.1029523
TSING YU STREET,22.354488,114.10194299999999
TSOK POK HANG ROAD,22.372788,114.195203
TUEN HI ROAD,22.392286499999997,113.9771531
YI CHING LANE,22.3794553,114.1887352
YUEN FAT PATH,22.44466,114.02604
CONVENTION AVENUE,22.282154000000002,114.17373470000001
LEI KING ROAD,22.2851218,114.22240729999999
PRIVATE ROAD,22.4184036,113.97417959999999
DAKOTA DRIVE,22.3272556,114.1920145
GILLIES AVENUE NORTH,22.3115221,114.18701659999999
GILLIES AVENUE SOUTH,22.3076461,114.18481729999999
HANG WAN ROAD,22.279764899999996,114.1924668
PRINCESS MARGARET HOSPITAL ROAD,22.340467,114.134578
PRIVATE ROAD,22.4184036,113.97417959999999
WANG CHUK STREET,22.3282927,114.1651162
PAK SHE PRAYA ROAD,22.2114234,114.02704990000001
CHI YAN LANE,22.284658,114.03954270000001
PRIVATE ROAD,22.4184036,113.97417959999999
TAI SAN PRAYA STREET,22.2064609,114.0284983
LEI YUE MUN PATH,22.2923228,114.23858899999999
CHUK YEUNG ROAD,22.3919948,114.2741645
FUNG SHUE WO ROAD ROUNDABOUT,22.352935000000002,114.106677
HOI TAI STREET,22.2884424,114.2116345
HONG KIN ROAD,22.376117,114.26964699999999
HONG NIN PATH,22.379275699999997,114.2679491
HONG TING PATH,22.3790808,114.2675146
HONG TING ROAD,22.3939584,114.2004585
HONG TSUEN ROAD,22.3787148,114.2679687
LAM KAM ROAD INTERCHANGE,22.4602783,114.14656240000001
MJ16 (560-01S),,
ON PO ROAD,22.4543634,114.1728142
PRIVATE ROAD,22.4184036,113.97417959999999
SHING ON STREET,22.281536,114.221258
TAI WO SERVICE ROAD,22.474234600000003,114.1535453
TAM KON SHAN INTERCHANGE,22.3599054,114.1023524
TAM KON SHAN ROAD,22.3607948,114.0969058
WU YUET STREET,22.375906399999998,113.96515120000001
TSUI TIN STREET,22.3710446,114.1826696
YUEN SIN ROAD,22.342475,114.19349609999999
HENG FA CHUEN ROAD,22.2780222,114.2404905
LEE NAM ROAD,22.2394747,114.15082120000001
POKFIELD PATH,22.2808235,114.1293865
SHING TAI ROAD,22.2761156,114.24082290000001
WAH KING STREET,22.253311,114.13731969999999
YIP HING STREET,22.2493325,114.1655004
YUE FAI ROAD,22.2487147,114.1563393
CHAN MAN STREET,22.3824665,114.2717615
CHEUNG HANG ROAD,22.343257100000002,114.14267949999999
CHOI CHUK STREET,22.3436448,114.1900767
ELECTRA DRIVE,,
FUK MAN ROAD,22.382701,114.272503
FUNG PING LANE,22.367781100000002,114.1371075
HIU YUK PATH,22.3144388,114.2330132
HONG KIN ROAD,22.376117,114.26964699999999
HUNG HOM ROAD,22.3069447,114.1896679
KAI LAI ROAD,22.327530399999997,114.20715940000001
KAI SHUN ROAD,22.326,114.205901
KAI WAH STREET,22.326663699999997,114.20517579999999
KING HONG STREET,22.2901614,114.19575640000001
KING TUNG STREET,22.3407242,114.21006609999999
LAM CHAK STREET,22.3153892,114.2116102
LAM LEE STREET,22.323996899999997,114.21010590000002
LAM LOK STREET,22.322462100000003,114.20741729999999
LAM WAH STREET,22.323157300000002,114.20727679999999
LUNG PING ROAD,22.341950399999998,114.1678385
MISEREOR ROAD,22.3417247,114.15472450000001
MODY SQUARE,22.2985294,114.1770618
NAM SHAN CHUEN ROAD,22.335002199999998,114.17058229999999
NGAN CHUK LANE,22.344305600000002,114.1921162
PIK SHA ROAD,22.319654999999997,114.27481399999999
SCIENCE MUSEUM SQUARE,22.3004341,114.1788811
TSUI LAM ROAD,22.3214216,114.24787350000001
WANG TUNG STREET,22.317262799999998,114.21562140000002
YAN YEE ROAD,22.3988576,114.3000584
YAU HONG STREET,22.3081001,114.2291581
CHEUNG KWAI ROAD,22.215567,114.02568659999999
MUI WO CHUNG HAU STREET,22.267446,113.9966009
MUI WO FERRY PIER ROAD,22.2618947,114.0030061
MUI WO RURAL COMMITTEE ROAD,22.2670153,113.9953405
NGAN WAN ROAD,22.264073,114.00141090000001
SHEK TSAI PO STREET,22.2542843,113.8569467
BORDER FENCE ROAD,,
TSING CHUNG KOON ROAD,22.4066965,113.974818
CHOI YUEN ROAD,22.502573,114.12518
CHUNG PAK ROAD,22.3653781,114.1797032
HO LEK PUI STREET,22.3963242,114.19331650000001
HOI KOK STREET,22.3717747,114.1071896
HONG KING STREET,22.4435265,114.0275568
KING FUNG PATH,22.4042813,113.980802
KIU TAU ROAD,22.481475,114.14993600000001
LAI PING ROAD,22.4115055,114.20481310000001
LAM TEI MAIN STREET,22.4185949,113.9848179
LOK SHING STREET,22.320014699999998,114.1813473
LOK YIP ROAD,22.494491800000002,114.1441803
MA KOK LANE,22.3649793,114.1163352
FANLING HIGHWAY,22.4996395,114.12474990000001
ON PO LANE,22.452808100000002,114.1738487
ON SHUN STREET,22.445760999999997,114.0234448
PING WUI STREET,22.4468595,114.02214620000001
PO HEUNG BRIDGE,22.448671899999997,114.1665794
PO SHEK WU ROAD,22.5034406,114.123548
SAI SHA ROAD,22.415694100000003,114.26568799999998
SHEUNG YUE ROAD,22.321727300000003,114.20899409999998
TAI WO SERVICE ROAD WEST,22.474234600000003,114.1535453
TAI YUK ROAD (NOT USE),,
TAK YI STREET,22.3848417,114.2027564
TONG YAN SAN TSUEN ROAD,22.4362676,114.009849
TSING CHUNG PATH,22.4066965,113.974818
TSING HANG PATH,22.3409422,114.10777409999999
TSING PAK PATH,22.4015673,113.9779628
TSING TSUEN ROAD,22.3603741,114.11162
TSING YUNG STREET,22.3788095,113.9840475
TUEN LUNG STREET,22.370491100000002,114.11603570000001
YAN CHING STREET,22.3956951,113.97533729999999
YAN LOK SQUARE,22.443324399999998,114.0265784
YUEN SHUN CIRCUIT,22.3834565,114.20765390000001
44K ROAD,22.2795558,114.15137849999999
ARRAN LANE,22.3220308,114.1660081
HUNG HOM SOUTH ROAD,22.3044986,114.1863128
PO LAM ROAD NORTH,22.3202744,114.25389070000001
PO LAM ROAD SOUTH,22.3133862,114.25543950000001
SHEUNG SZE WAN ROAD,22.302615799999998,114.2905761
SUNG ON STREET,22.3129843,114.18963329999998
SUNG PING STREET,22.3111322,114.19121409999998
TO FUK ROAD,22.3356388,114.17664340000002
SAN HI TSUEN STREET,22.439846300000003,114.00946680000001
SAN SHAM ROAD,22.506977499999998,114.07673249999999
SAN TIN INTERCHANGE,22.501182,114.08198
SHING MUN TUNNEL,22.377527,114.15426000000001
TSEUNG KWAN O TUNNEL,22.3190351,114.24610690000002
